"NOGA";"Canton";"1995 Q3";"1995 Q4";"1996 Q1";"1996 Q2";"1996 Q3";"1996 Q4";"1997 Q1";"1997 Q2";"1997 Q3";"1997 Q4";"1998 Q1";"1998 Q2";"1998 Q3";"1998 Q4";"1999 Q1";"1999 Q2";"1999 Q3";"1999 Q4";"2000 Q1";"2000 Q2";"2000 Q3";"2000 Q4";"2001 Q1";"2001 Q2";"2001 Q3";"2001 Q4";"2002 Q1";"2002 Q2";"2002 Q3";"2002 Q4";"2003 Q1";"2003 Q2";"2003 Q3";"2003 Q4";"2004 Q1";"2004 Q2";"2004 Q3";"2004 Q4";"2005 Q1";"2005 Q2";"2005 Q3";"2005 Q4";"2006 Q1";"2006 Q2";"2006 Q3";"2006 Q4";"2007 Q1";"2007 Q2";"2007 Q3";"2007 Q4";"2008 Q1";"2008 Q2";"2008 Q3";"2008 Q4";"2009 Q1";"2009 Q2";"2009 Q3";"2009 Q4";"2010 Q1";"2010 Q2";"2010 Q3";"2010 Q4";"2011 Q1";"2011 Q2";"2011 Q3";"2011 Q4";"2012 Q1";"2012 Q2";"2012 Q3";"2012 Q4";"2013 Q1";"2013 Q2";"2013 Q3";"2013 Q4";"2014 Q1";"2014 Q2";"2014 Q3";"2014 Q4";"2015 Q1";"2015 Q2";"2015 Q3";"2015 Q4";"2016 Q1";"2016 Q2";"2016 Q3";"2016 Q4";"2017 Q1";"2017 Q2";"2017 Q3";"2017 Q4";"2018 Q1";"2018 Q2";"2018 Q3";"2018 Q4";"2019 Q1";"2019 Q2";"2019 Q3";"2019 Q4";"2020 Q1";"2020 Q2";"2020 Q3";"2020 Q4";"2021 Q1";"2021 Q2";"2021 Q3"
"96";"TG";933.316791985535;930.558187214532;916.514405564787;912.094054468279;913.982703967796;919.523768130522;915.146781538819;899.876271528707;914.677191354282;908.489349046517;901.040440249067;896.923419017623;908.572890111602;897.454929962513;883.879365889579;885.110605987973;890.603309100589;886.42051087852;885.43152398415;885.509668751882;886.350607208254;875.386091794515;865.630194171498;867.423468196026;869.333701116747;866.644135427483;858.995790665201;881.504755287157;889.426894347432;864.779567211381;853.584543482936;856.764416112279;869.512149651316;862.914998995279;873.670224466042;871.116444133327;872.885922853837;861.050430779183;858.605025802785;858.283307655295;865.774400734307;860.984784738436;853.157340936909;855.547461944798;864.308357666822;866.315905223753;874.982836724415;871.078575693386;871.940873617747;871.647025709079;869.907071797287;873.041249708069;880.285916279372;876.978146194408;882.467155485529;899.964555132389;915.995507125779;913.566949774445;933.796252066897;946.426859620168;966.14520151375;976.422780573997;979.729915327716;1007.05575979343;1026.71588951524;1050;1064.56787593565;1074.19912251221;1083.31294913548;1098.89999999999;1110.1167977971;1135.37311379615;1133.0433467795;1144.29999999999;1132.73342328171;1159.92957800795;1139.74827045222;1145.19999999999;1159.80047471433;1190.58737781797;1195.3092593765;1226.09999999997;1214.82705517366;1221.7989931821;1227.98329273394;1236.09999999998;1234.82078271076;1209.2632151127;1231.68178228821;1224.8;1229.55167276624;1247.47997113646;1270.14884029302;1285.19999999999;1299.69432385949;1321.17896591816;1302.31614708027;1314.39999999998;1292.02679174223;1279.85794920203;1288.69679564672;1291.73575813887;1277.94414340855;1292.21388477295;1302.91586598196
"5";"TI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6";"TI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"7";"TI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"8";"TI";513.958575750524;510.08645566674;505.907672504713;518.80257700376;522.660027116283;494.597975331611;492.46059452179;498.069615800749;489.155235314714;479.109494996484;480.999198432466;477.704712231003;478.145024027347;463.621014661376;457.348413670272;467.407233539494;460.854860034863;448.132534326267;447.762483195034;449.745765959965;447.919689598779;432.64405399114;421.195738269747;429.47590750688;430.208976694117;421.021468466367;412.684520557123;423.123999819086;424.528362195652;420.996567372575;418.776614584902;422.851151566888;426.380982754034;420.971666278801;414.396909985442;427.74756303699;430.221194440351;420.946765184996;418.166637256199;426.839619733269;426.992693466754;421.472082490467;440.535284645469;418.697232300727;428.164666407912;423.648054993631;425.981056455253;438.007289873101;433.827271728656;425.824027496813;420.578279361819;428.047092166277;419.69158911546;428.000000000014;421.709713925549;432.128067638207;440.749165718378;438.93331163195;440.800130529684;441.695646316588;445.040030957656;431.904407795843;421.545224753002;421.132891531538;423.381522447001;411.6;415.948221880027;411.345116744103;415.837881458763;385.99999999998;379.11726295088;374.271592085806;366.428798054403;351.799999999982;355.84681389031;362.812936925508;366.090350323983;351.099999999943;340.406740612726;341.563882813911;329.837486967115;315.299999999955;316.471009456806;310.211896579459;311.737853586735;308.099999999944;311.165279749508;310.065713559617;307.48408662793;296.799999999881;286.887208483866;282.104926269412;281.119780550254;285.699999999985;313.718443821144;343.230792725512;397.821715946143;437.599999999936;442.292788219627;441.842520693217;445.464672794556;430.205606621787;446.635368363221;424.762372524747;420.209667535494
"9";"TI";24;22.9999999999991;22.2014114943616;21.9771506430643;21.2278107409199;18.9999999999973;18.0285799913885;17.4596852366653;16.2534804291567;14.9999999999973;14.274495140262;13.3008447707828;12.4922973132443;10.9999999999974;9.88992871753286;9.52829022822618;8.40695108376983;6.9999999999961;6.15091783160363;5.4102491277419;4.50410520513453;2.99999999999761;1.69554697290498;1.36749231524059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00148307264508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"10";"TI";2087.6303755368;2065.56581982113;2018.78453039561;2021.3899704809;2010.00979407451;1977.30759695849;1946.1363281778;1960.04895234948;1970.95292191903;1889.04937409588;1856.79409170673;1878.69795748141;1851.86422990374;1800.79115123323;1758.49906427785;1737.67154476066;1732.21267520208;1712.5329283706;1663.64395524882;1681.11395286197;1645.5519417912;1624.27470550799;1539.28074925404;1550.70762753561;1570.64529286207;1546.54018031829;1581.43398682028;1569.24082770436;1582.82990512301;1500.37674814721;1467.81777137835;1473.82860585288;1473.89137325206;1454.21331597613;1413.69776355418;1409.73817277526;1431.82445873831;1408.04988380504;1407.19497311952;1381.08711854339;1387.46798864628;1393.088397694;1327.9644123153;1391.95980221613;1441.63870620337;1471.73274976291;1491.6246640455;1521.0154857007;1535.18750107401;1550.37710183181;1574.46998836171;1603.78474463298;1616.77003306245;1629.02145390075;1642.05182036968;1688.84364999659;1740.82448884757;1739.72409559665;1754.27338177486;1807.01289464653;1872.90389025992;1911.03510420618;1930.4772242188;1969.77225829181;2000.43776843458;1987.59999999998;1989.32194527098;1991.31016671809;1977.62151818117;1937.50000000003;1930.93171579117;1924.58294057134;1963.86073441748;1966.29999999995;1959.00708993197;1982.09089133944;2020.59758239048;2016.69999999999;2025.67577809335;2037.6571720756;2047.8091687301;2045.90000000004;2011.35609793427;2028.15028630235;2009.64789073158;2023.70000000001;2008.64653932146;1987.20176412123;2004.38556322218;1975.60000000001;1970.64040046296;1973.89757607557;2010.73884550613;1996.60000000002;2004.78336158393;1968.81465913313;1987.51938036457;1929.60000000002;1939.25932837575;1939.31471154601;1940.89313189826;1952.36500039141;1908.04587710374;1929.79887592957;1949.09487592957
"11";"TI";180.022555373839;180.012391498761;177.381852165347;179.505037361475;180.649373485253;179.971735998451;179.25835960523;182.364431420151;185.174911850038;179.931080498141;179.002448726697;182.805151257918;182.399481687961;179.890424997831;178.121625366902;178.206931206107;179.634409523007;179.84976949752;177.555820774234;181.015859638149;179.827570886218;179.809113997211;174.191431527133;176.710496648569;179.581036352187;178.066009421409;180.879495785949;179.118371830974;179.352630464734;171.21555761913;167.576400703801;167.387803406413;166.731426012689;164.36510581685;160.156763694284;159.099830082556;160.295791167099;157.514654014573;156.734282452555;153.755458626594;153.575768790071;153.30876432382;146.909937267145;151.697946087579;155.220106835115;157.036560967654;157.985390489473;159.771188625224;160.235304840013;160.764357611486;162.005275954123;163.70585204122;164.058326909508;164.492154255319;165.244408781577;169.056574061548;173.363643834564;173.050152172758;174.048065522051;178.444410564142;184.218273913355;187.999911468019;190.797518621359;195.734077919981;200.124852788373;200.699999999998;202.181387391351;203.562508049256;203.62695972854;201.600000000002;202.896312454759;204.172055170552;208.965115945866;209.7;208.243617292607;208.749330117163;210.516235983359;209.100000000001;209.90402413744;211.530247753727;213.057675997032;213.1;209.33955213302;209.599486478175;206.856713820061;207.500000000001;206.709657450232;205.89736167124;208.448394253742;206.499999999998;205.566036482737;204.941508296753;207.454570073364;206.399999999999;208.823188071175;208.324125235996;212.90281732927;210.599999999999;211.654236399217;211.660281017612;211.832552641878;213.084612915851;208.2475444227;210.621705675146;212.727705675146
"12";"TI";71.15648966897;70.9606134461573;69.783542129063;70.4321641905961;70.6670611861853;70.1771085549071;69.6891095364796;70.7207071304313;71.6446749623714;69.3936036636574;68.836237253492;70.1442812923862;69.7923347869471;68.610098772407;67.7184627571266;67.5582379155855;67.9295933371417;67.8265938811572;66.7378433618626;67.91800334591;67.2562813745329;67.0430889899079;64.6061899993404;65.3427624110262;66.1579000195687;65.1511027468332;65.7121136954656;64.388062751241;63.8139856386907;59.9336724482823;57.8570343910147;57.1569440636129;56.2764678704391;54.7162421497318;52.4155769179528;51.3571565559443;51.1994909634001;49.4988118511804;48.6302632409048;46.9800497628507;46.5740133599407;46.3473277977839;44.0209987958687;46.3013237652275;48.1775549573546;49.3936824798456;50.2005713116819;51.2983270495316;51.8566317926405;52.4400371619091;53.3188457744903;54.3864692451084;54.9227324555473;55.4863918439712;56.1692629639943;58.0537127394797;60.1331188787648;60.3989138339441;61.2063471508389;63.2781264023654;65.7099319633442;67.0458364316033;67.522561704762;68.4919048490155;68.9696550596114;67.6999999999992;66.537670424723;65.2191296627016;63.3731504999377;60.7999999999996;59.7608565281775;58.8800767901825;59.5259149454129;58.6999999999997;57.139744482875;56.4699875641847;56.406885508622;55.2000000000006;54.9995859015246;55.2554357791442;55.6247233859707;55.6;54.3274907927791;54.856790203163;54.4036034847093;55.4999999999999;56.2840693940582;57.03571479752;58.8131349656363;58.2000000000004;56.9807412067455;55.3813593638813;54.9585190513692;53.5;54.2666372563047;54.3459236665442;56.5665437359682;55.8999999999997;56.1798281800388;56.1814326157857;56.2271590345724;56.5594960208738;55.2755827788647;55.905761382909;56.464761382909
"13";"TI";521.186366509457;513.282564302038;500.790297798482;494.301527368547;482.765962204284;481.667355472368;481.344757564083;480.589170119415;473.2100676659;450.052146642686;448.211598121548;442.315520858596;436.796802437336;418.436937813015;397.836892507592;391.456317940421;387.346321135016;386.821728983332;375.926669983177;368.393961032991;368.362904671204;355.206520153651;347.67442364366;332.202835046204;324.753061460312;319.058686244961;311.565951014222;294.369179001267;284.639988598217;269.31297709925;258.645292169594;248.58296458367;231.455855361511;219.567267953528;208.1060448224;194.203624587513;184.429752778577;169.821558807803;156.842390563132;153.521765121461;140.476813138221;130.241611842727;123.620153596276;115.685422027395;117.080930138862;121.158951419573;118.66521332701;117.67057276602;116.91024930822;112.076290996414;112.978763258505;111.412261440551;112.468760204399;102.993630573262;109.910716618389;96.7033649008254;100.28878374545;103.485654760165;106.254443123413;107.469460524964;105.924819258484;103.226193122417;111.726082564905;111.336893137842;106.194332847004;100.100000000001;96.7417373220828;99.8175593256584;94.7037864386986;94.8000000000035;96.6463193721477;96.814759323779;97.7427521046277;98.4000000000096;99.562108375191;105.359536620747;106.520223473916;105.600000000004;103.526717526712;99.5978320086506;94.3485873663338;90.8000000000056;82.2914022713025;81.8548223992332;84.7894895028802;83.8000000000145;82.1367447836409;80.6333188026063;83.3667282143964;79.5999999999998;78.71963333988;76.8218947259103;74.1631781901192;74.899999999997;73.2160520254401;75.5588575544958;80.355228093417;84.8999999999982;84.3880890401274;83.3589416487617;82.9189245558169;82.5641150088583;81.7992441468408;82.7897818689314;82.104793081276
"14";"TI";3734.22272284663;3672.88243319877;3582.39344658929;3532.57752452233;3443.77536944371;3427.52127460732;3418.51765490892;3407.16927002623;3350.30460765729;3182.16011601587;3162.27204076202;3114.8216721904;3071.61720674855;2936.79895742443;2787.05519214668;2737.31231159261;2702.08793618753;2691.43779883298;2604.96472720921;2544.27205415808;2540.43810226355;2446.07664024153;2394.11559316618;2289.36555279816;2248.11502721087;2230.51929789133;2223.04382687788;2157.20031164419;2150.22697677796;2104.37340426484;2085.70567251244;2070.65638380236;2005.56706306578;1978.22751063833;1954.43782104108;1912.58703394243;1899.73839144695;1852.08161701182;1815.74908679368;1846.70088513895;1804.38578258433;1777.14842060184;1771.24713198205;1751.11212299913;1794.45853603694;1855.85331584137;1870.9478687595;1898.43577522;1929.75848060119;1934.5582110809;1983.79133485824;2013.75308301736;2056.31060296045;2013.26310632043;2074.28436617161;1982.21426101341;2005.77321689798;2025.34798674402;2040.60192670668;2047.82799224873;2038.78019207618;2022.41249799887;2080.98938156706;2071.58869557525;2021.89196910542;1956.69999999999;1901.75906351609;1886.38280996481;1811.45640552267;1780.09999999999;1776.52930698576;1769.97102319223;1772.80350413945;1772.79999999999;1769.82363412763;1798.86786199442;1798.13074297088;1790.49999999998;1788.10388905845;1776.93148760813;1751.89205959861;1723.79999999999;1629.55711648277;1578.03895699832;1547.16011472486;1495.79999999999;1461.33760343504;1442.06467153899;1463.94563674346;1449.8;1468.72679932572;1484.22826947348;1490.34119889312;1508.29999999999;1485.59033741191;1478.30171439337;1482.58135907292;1485.39999999998;1476.44366855367;1458.43783186186;1450.73934670449;1444.53164233403;1431.1495554266;1448.47988207434;1436.49540215463
"15";"TI";783.533983992222;759.458229106062;731.691832464228;709.782288348106;678.804456908793;663.155209561418;649.702713960688;636.27852814926;613.301608575627;566.852190016768;551.992772244079;530.907160692565;510.274273347846;470.549170472122;427.584453437017;405.852648911584;387.467924506729;374.246150927473;345.285679635087;321.344271348314;308.969066514019;277.943131382827;256.772841390919;227.434192944815;216.109742626818;216.287513445083;226.009661779467;229.244144766953;247.748223807303;258.574100328047;273.609208374119;287.732706289262;290.422382161465;300.860687211007;312.750606044261;321.392670928662;336.122812363694;343.147274093971;351.60348667675;372.296779589273;375.093449293353;377.083833398506;377.485118858106;371.457349082455;376.947243333309;385.970309967778;386.62828276331;390.53107236603;395.490034480273;394.856786537054;403.042424263392;407.204480043052;414.238318711312;403.743263106327;414.704359781334;393.841758579598;396.924205099106;399.132800739628;401.208223245227;401.324814115157;397.69015332358;392.826754719661;405.378459595495;405.437489976721;399.209823962085;392.400000000001;390.461454518768;397.741093639205;391.164702295506;389.200000000002;385.049602982128;374.16294459046;360.512973261572;342.70000000001;321.781875355134;307.359942937872;289.075557116;274.399999999995;268.874135079318;267.32129318785;266.883938419564;268.600000000002;259.02838428699;259.393833983315;264.340939908596;264.600000000018;266.674049615514;270.814854330005;282.257164889996;284.30000000001;290.260340509446;293.793438327509;294.708762881546;298.499999999995;295.607675810934;297.119411771139;302.006248391155;307.500000000005;305.645905534042;301.918428233159;300.324726748112;299.039639166371;296.269347174965;299.856983800912;297.376017343856
"16";"TI";1526.14222357702;1504.85315387428;1477.53530935091;1467.83150361525;1443.04120428626;1419.69687506329;1395.74691170184;1384.38532149687;1377.58516390548;1334.54059625229;1301.17146383395;1288.4542518599;1280.22163837744;1249.38431744129;1200.39310896143;1190.03529246907;1184.78431196222;1164.22803863031;1136.0139488176;1112.72763346758;1106.92522876105;1079.07175981932;1052.95051849436;1036.50823114848;1033.70787597422;1012.83726646109;1008.6064988145;1004.69739959665;1012.11407382119;1003.3681294612;993.88805441064;997.429498834454;1002.29525886444;993.898992461298;984.476057832736;980.354120167706;986.42467060764;984.429855461415;979.101532757941;976.912429885152;984.907427538093;981.372226550711;969.734095570581;983.614769703423;1004.94642892444;997.549121907606;1009.41321599662;1005.55281398959;1020.23597915754;1013.72601726449;1004.54892790352;1016.09342541903;1042.01421481375;1029.90291262136;1020.90573598649;1023.39297746578;1031.49865700026;1034.77865540279;1032.45622574523;1029.14232538787;1041.07828825921;1040.61689976245;1030.36105238221;1038.49762237963;1049.38681829749;1039.99999999999;1027.18317193998;1028.67788210596;1036.10828711087;1026.19999999999;1029.51559364323;1041.25850496379;1060.10570382716;1071.69999999999;1066.44657370007;1057.03682214872;1060.77513006151;1057.9;1054.05449385642;1061.66083374711;1062.18183016733;1062.6;1050.61779782709;1038.21707234134;1040.88431256317;1024.2;1013.01395358772;1015.22593211291;1026.51569181006;1033.7;1028.87225408907;1041.53818371121;1056.91128233533;1057.1;1056.24289234366;1063.26548008584;1067.63147845341;1070.6;1056.94916214541;1045.25749820659;1051.18162256845;1052.05961582661;1039.055622262;1026.30328281597;1048.13940389049
"17";"TI";387.588801657859;386.212515469342;382.256653593394;383.806197584612;382.027997821725;380.707370715277;378.883152108752;380.051724097195;382.269077657174;375.202225961212;370.686569611453;371.501616594907;373.488644021718;369.697081207145;361.239271357392;362.648687596839;365.368274542773;364.191936453077;361.084783505011;359.23402401943;361.816140888948;358.686791699011;355.884976447074;355.25195666928;357.596429374664;354.582880919357;354.822514682887;354.48204942375;356.681655578576;354.682672062933;352.712799647042;354.227028106707;356.177978374547;354.782463206515;353.115221987211;352.756779266001;354.91713533378;354.882254350092;353.80682726048;353.011720721296;353.932111746497;350.596992357588;343.383983811026;341.541649737539;341.033559854195;333.156570956841;330.721487497249;324.49883321898;322.975658718834;315.716149556091;307.161224232024;303.976005245398;305.232016277544;298.275728155339;294.468826340989;295.142315863689;298.084982624086;299.96554134447;299.930612267458;299.258631348603;302.173391274362;301.657841007971;298.413954834801;299.994374401175;302.75697748742;301.200000000001;300.066581530133;302.827178787642;306.28843915724;303.4;300.762779830491;298.552475907183;297.730752530622;295.900000000003;291.926381195981;288.159870346994;288.201219159495;286.20000000001;282.78016606379;281.399874623576;277.549262017029;273.200000000008;265.359797612889;257.060141784225;252.20158882957;241.899999999976;232.396810794045;226.429081119686;223.623720121314;221.399999999994;218.632637311125;221.841558088009;226.31909377688;226.600000000003;225.386525322585;225.238774023221;223.679645259783;221.200000000005;218.379557880226;215.963906784329;217.187908567295;217.369313488559;214.682517881898;212.047717316363;216.559346292342
